from to distance betweenness top10
12010 16003 44.96706 685996.313136 6889
11901 11943 105.101051 685680.926018 6889
6028 7642 27.760225 685440.208176 6889
14539 14658 68.594841 685378.678681 6889
2988 2989 92.906738 685285.831798 6889
8211 8251 48.757996 683363.877103 6889
13320 13375 179.726608 682944.932691 6889
945 12506 207.913193 681078.898391 6889
4628 18024 11.140863 680814.605057 6889
10877 14209 14.504939 680576.2 6889
4938 5425 16.508986 679730.336744 6889
641 746 23.015865 677790.270545 6889
5425 5793 12.058446 677328.85694 6889
5210 7645 75.339195 677290.113377 6889
11412 14189 27.446486 677163.929309 6889
1517 5413 7.824898 677148.8637 6889
2748 16282 122.825714 676989.947636 6889
5241 16939 43.273262 676771.459443 6889
16308 16715 13.359434 675775.132865 6889
10333 17360 153.851181 675109.749999 6889
3550 14665 150.798828 675013.875144 6889
12027 18084 12.000565 674712.0 6889
4543 13836 6.899486 674192.568019 6889
1219 1557 11.508899 674165.852543 6889
10719 11092 12.7139 673760.239775 6889
4370 11785 30.476562 673711.632013 6889
11904 11997 16.037598 673406.383379 6889
384 6992 11.084318 673395.500613 6889
7311 10650 32.360512 671580.677972 6889
16611 17187 18.523926 671543.372353 6889
16154 16320 33.9687 671309.634249 6889
14250 14543 9.331543 671081.833045 6889
1089 8223 217.81781 670342.252936 6889
8496 16784 209.275269 670135.892062 6889
4278 4630 43.749512 669720.796212 6889
4747 13007 26.136948 669578.664209 6889
5513 14089 2.007647 669526.005483 6889
2429 3917 291.252289 669447.879083 6889
2136 2380 31.590334 669343.6619 6889
14562 14649 48.788715 669192.099812 6889
12801 18218 11.157755 669055.56074 6889
937 17740 36.243317 668750.659901 6889
7035 17853 226.403687 668707.934714 6889
1939 4542 75.559242 668354.6 6889
12392 16349 10.811075 668216.131661 6724
899 900 36.553711 668216.003057 6724
22 17797 16.009529 667884.050161 6724
191 192 6.092285 667716.334754 6724
2776 14121 7.094694 667166.197161 6724
2357 2626 14.781756 666910.470856 6724
7315 10893 46.849304 666875.301929 6724
8754 9513 24.734175 666847.963776 6724
280 954 72.731857 666513.161072 6724
7138 10256 10.353033 666322.686761 6724
3002 13305 43.829506 665913.659712 6724
7965 8566 18.389177 665876.437383 6724
11828 12325 32.113811 665495.195986 6724
324 373 3.350383 664817.891891 6724
4999 8547 51.837067 664358.717662 6724
12836 13019 24.99971 664283.110723 6724
1483 1798 49.999237 663583.992731 6724
17840 17886 90.595093 663200.612019 6724
15584 15669 19.995346 662459.583937 6724
970 5575 140.883423 662128.736484 6724
20 881 1.69043 662054.966882 6724
5204 6468 39.072414 661993.9139 6724
7949 13301 126.085793 661709.911331 6724
10256 10257 21.322266 661691.582715 6724
17314 17999 104.069511 661615.663494 6724
172 782 21.847153 661590.159389 6724
15826 18218 30.557865 661584.101649 6724
16505 18064 55.261841 661418.414588 6724
11727 12144 14.031624 661212.092998 6724
15812 16392 18.133545 660668.776645 6724
14611 14708 135.57811 660666.784031 6724
4524 13305 23.177824 660533.461341 6724
2805 2917 4.18457 660513.195204 6724
9098 11625 11.03422 660052.678294 6724
7038 14075 20.251976 659841.756848 6724
14063 14375 26.252275 659791.103172 6724
3015 3187 30.967733 659406.218354 6724
2990 7179 29.060059 659276.973677 6724
3050 16057 244.136063 659089.614374 6724
14370 14494 21.729963 658838.362132 6724
661 4682 15.87114 658205.300853 6724
4401 4599 5.57959 657688.801587 6724
2737 3465 24.103788 657354.208164 6724
2082 17926 48.254391 657157.612131 6724
2001 2051 15.294212 656820.0 6724
4168 4364 6.067383 656820.0 6724
8110 16413 14.185861 656820.0 6724
15839 15840 6.092285 656820.0 6724
10780 11289 32.872101 656820.0 6724
4630 4680 13.778323 656663.33583 6724
9502 13183 7.873046 656616.0 6724
5412 16648 312.293243 656458.111111 6724
13825 14205 11.262381 656297.099127 6724
3508 15762 1.964895 655969.139053 6724
9089 9250 23.226259 654858.381469 6724
716 18012 28.037109 654733.375834 6724
2935 3483 15.943359 654301.401989 6724
17727 18195 17.129578 654225.079791 6724
16428 16691 9.535269 652919.701542 6724
10025 10471 37.212078 652865.752891 6724
2989 7179 44.047363 652778.631398 6724
4840 4911 15.484347 652768.827798 6724
2266 7391 8.860214 652706.471152 6724
14928 15822 46.122303 652048.375919 6724
2360 8827 108.370636 651930.221196 6724
2917 3155 6.974365 651865.056163 6724
821 1219 12.058446 651771.292463 6724
6071 10340 180.333191 651606.042135 6724
2575 9470 8.829518 651574.864122 6724
1097 1199 18.488512 651470.073686 6724
2651 10102 8.602351 650893.127315 6724
6073 7642 24.042742 650858.221867 6724
5170 5293 24.725328 650719.470595 6724
5527 14000 54.877655 650663.551934 6724
2215 17624 86.48217 650579.317748 6724
6566 8001 43.841309 650356.114898 6724
16693 16990 10.780443 650056.480819 6724
15366 16718 41.874138 649823.020676 6724
2812 2813 21.322754 649348.051026 6724
13373 16176 9.81878 649186.798128 6724
4844 18016 119.634773 649001.692805 6724
6129 16057 304.314819 648725.924037 6724
3403 4041 88.983841 647538.359515 6724
3076 6199 92.0625 647261.912719 6724
14410 14911 14.677924 647111.648643 6724
937 18162 21.810848 647042.064089 6724
2087 14578 10.499776 646889.402624 6724
8836 8877 9.244051 646633.002807 6724
13368 14858 45.766357 646494.567523 6724
1866 16113 11.499023 646290.80629 6724
5241 7529 39.297302 645556.168303 6724
11507 13576 11.628493 645293.758935 6724
8566 10055 47.559193 645108.929361 6724
4680 4797 8.11008 644969.579842 6724
8943 14964 74.217438 644644.180649 6724
1517 2884 14.21139 644459.83108 6724
9033 13708 16.235865 644438.410297 6724
8946 9650 72.731728 644426.337468 6724
2818 14209 11.572911 644150.2 6724
17162 17405 8.338106 643640.242748 6724
5044 5303 34.53717 643462.653929 6724
1156 1623 14.677924 643373.669026 6724
6016 15990 11.240868 643336.390464 6724
8612 8772 20.237267 643286.734323 6724
8521 8524 13.70752 642813.578748 6724
12622 12894 9.791992 642653.962689 6724
1652 15236 3.531363 642172.550318 6724
995 5210 128.365555 642081.002266 6724
6219 17061 331.238495 642021.857993 6724
1257 1344 1.966797 642013.805335 6724
970 12294 277.24469 642003.941853 6724
6376 14714 9.394034 641869.581303 6724
13199 13274 13.988582 641790.846263 6724
6047 6383 9.764404 641422.273202 6724
6752 16784 75.909668 641333.992949 6724
11368 13481 32.289112 640931.519547 6724
4911 5600 22.266239 640775.652238 6724
5810 8105 29.887758 640442.143542 6724
773 11672 12.721159 640110.392032 6724
13476 17374 8.559375 639476.889852 6724
1874 2046 27.977066 639382.588005 6724
7902 10759 82.298096 638662.148214 6724
13058 16349 33.143486 638643.20356 6724
8663 9596 26.50293 638361.650059 6724
5364 6073 20.92334 637734.496947 6724
2642 2969 12.058353 637698.797075 6724
16562 16868 10.780326 637342.307128 6724
5990 6181 19.109325 636864.892871 6724
8957 9146 17.65834 636566.447498 6724
4676 13007 10.547197 636416.930918 6724
6383 6384 54.830566 636373.940207 6724
8453 10680 16.397747 636304.011055 6724
4298 10192 80.235069 636133.951424 6724
15986 17330 27.658691 635940.069058 6724
4682 12221 12.991259 635666.310115 6724
6680 16512 54.673985 634917.189935 6724
14477 15366 26.54665 634893.112454 6724
2352 5170 71.199013 634738.234805 6724
4045 15934 7.975713 634134.321391 6724
4177 9253 8.849416 634002.407883 6724
8824 9965 51.854202 633940.229789 6724
8154 8197 6.249961 633744.934343 6724
2345 3917 17.942432 633229.879083 6724
3483 6339 84.488281 632912.748097 6724
11672 17944 80.459435 632888.674485 6724
6279 6373 16.98431 632366.660307 6724
1939 12534 1.462402 631914.6 6724
191 4659 4.675781 631654.668087 6724
2491 7101 0.914062 631636.377856 6724
6805 6952 39.820091 631628.548377 6724
2626 14204 11.443861 630695.137523 6724
14313 14644 9.76416 630605.002223 6724
11893 12213 12.058261 629947.258681 6724
6199 13058 37.56609 629374.036643 6724
13212 15021 33.934109 629218.581918 6724
5620 6035 13.359894 629192.916436 6724
15747 15817 19.848879 628993.551927 6724
5530 6088 40.203758 628847.09018 6724
9596 10393 23.761745 628445.088468 6724
6822 7881 10.43164 627955.2749 6724
7662 7742 15.483823 627340.402501 6724
7290 16946 37.10239 627137.674833 6724
782 800 1.621991 627119.01524 6724
13375 13415 70.074921 626980.482149 6724
1163 16852 10.874512 626854.566995 6724
7315 14964 20.033373 626816.671007 6724
3559 15485 280.584808 626727.052998 6724
1042 1537 15.221584 626617.108188 6724
1896 12725 9.764172 625965.225859 6724
2485 3455 30.725243 625840.038165 6724
10938 11712 24.149601 625702.15583 6724
646 695 21.368307 625491.670514 6724
17050 17374 9.262207 624524.77669 6724
9573 9576 18.276855 624523.239886 6724
14358 14696 13.205222 623933.825724 6724
12293 12294 6.092285 623871.175221 6724
6964 18132 14.427876 623858.305261 6724
9467 9512 15.294466 623740.456618 6724
17443 18012 18.133545 623715.866758 6724
9187 14652 18.628132 623467.389746 6724
6823 7518 21.14395 623280.951913 6724
14012 14416 12.553955 623220.590208 6724
773 1128 10.780429 621939.49996 6724
3928 3965 42.668804 621426.407664 6724
6383 7684 40.480316 621256.120569 6724
5011 5162 14.332088 621087.359969 6724
7881 13382 17.685703 621014.77392 6724
15759 17384 32.804348 620914.904896 6724
12844 12980 15.795102 620881.133613 6724
633 11289 41.852345 620364.0 6724
3428 4072 19.52832 620364.0 6724
4751 15038 9.312655 620364.0 6724
4375 8850 132.549164 620188.26442 6724
1515 12027 10.21875 620151.0 6724
2329 17741 13.479004 619611.066667 6724
16407 16408 21.322754 619600.933333 6724
2352 2960 191.122696 619543.718364 6724
16868 17162 10.228285 619316.504531 6724
14582 15236 7.390323 619080.573042 6724
1140 17886 79.686974 618995.779459 6724
12933 14194 45.037418 618684.24999 6724
8850 8946 3.17865 618682.874142 6724
15232 15286 19.848871 618668.481917 6724
16529 16604 3.178748 618512.981849 6724
15963 16478 8.34299 618179.009524 6724
15014 15393 12.91853 618148.193388 6724
3912 4101 27.977066 617398.433275 6724
2884 17050 10.243296 617301.352506 6724
2886 8502 12.549805 617294.067187 6724
10493 10719 6.974365 617254.889217 6724
7122 14187 18.977539 617232.372564 6724
1932 3508 20.343954 617053.295789 6724
1985 3281 10.843091 616615.246399 6724
2266 3749 6.854663 616526.471152 6724
2575 3884 10.365337 615426.578408 6724
1619 1658 30.492859 615366.284959 6724
8481 8612 19.995346 615156.248494 6724
12915 14611 100.161469 614634.568057 6724
15132 15133 30.461182 613691.434797 6724
13311 16068 4.447834 613612.90533 6724
8772 9249 14.678076 613045.720461 6724
1537 1667 21.729485 612558.387702 6724
2161 14640 35.7547 612298.484882 6724
14408 14539 73.226601 612129.212448 6724
4360 5011 19.667671 611973.490264 6724
10891 10945 25.92963 611821.181206 6724
17762 18186 14.678389 611809.893021 6724
3455 4401 27.897461 611555.440641 6724
7433 8160 33.289436 610708.705193 6724
2320 12894 7.67627 610593.393448 6724
1298 1895 19.52832 610314.951551 6724
2215 2258 4.777543 610308.039497 6724
13240 15878 10.115589 609962.598898 6724
2292 16113 15.128047 609958.749147 6724
13421 18187 16.125671 609907.980971 6724
6081 6172 15.483911 609706.053217 6724
11052 11186 20.237167 609587.513194 6724
111 13708 3.244141 609235.74363 6561
881 10505 14.911133 608679.657453 6561
11631 11771 4.18457 608104.917203 6561
6980 7336 48.515656 607605.747626 6561
2427 2605 6.356833 607253.85791 6561
9972 15990 1.814627 606978.990464 6561
7001 7976 29.15332 606725.875379 6561
5242 5285 39.624176 606289.661456 6561
1344 4230 2.201657 605678.472001 6561
2519 2843 12.058353 605301.897527 6561
6887 7217 11.508899 605242.940543 6561
844 4017 7.249573 605012.828053 6561
6514 8824 68.349365 604969.031088 6561
860 7939 21.519945 604960.504617 6561
15431 15432 54.830078 604929.924043 6561
4345 6117 11.438483 604525.382291 6561
4100 4198 3.178864 604499.319783 6561
12185 13779 7.333378 604457.07631 6561
6994 16282 269.337097 604145.947637 6561
5230 5578 12.058353 604138.698224 6561
9150 17907 34.635899 604095.852724 6561
12647 13469 29.852482 603908.312274 6561
7639 14582 17.804188 603740.509274 6561
7172 7488 10.228285 603739.740156 6561
8575 9841 36.299072 603675.140606 6561
2248 2668 14.264058 603638.157211 6561
5226 5711 16.508986 603505.349886 6561
324 18187 11.566996 603194.067983 6561
1157 16542 86.495834 603173.829823 6561
10175 10471 18.727835 602574.420456 6561
901 934 27.450991 602349.434847 6561
4574 4617 57.893276 601959.878977 6561
10505 12805 15.73291 601859.02062 6561
6920 14087 278.735352 601713.871455 6561
7635 14638 159.225906 601495.490151 6561
695 696 21.323242 601487.739211 6561
8551 9617 42.260727 601476.814062 6561
12727 13143 14.678076 601265.654328 6561
3067 3103 7.742196 601199.026987 6561
17721 17723 18.276855 601053.582503 6561
16508 16851 26.802654 600807.774358 6561
16692 16768 23.015896 600770.339632 6561
11712 12283 19.764469 600601.896311 6561
4785 6181 30.731226 600589.083347 6561
4497 13904 53.443668 600474.249508 6561
9677 14695 12.289006 600198.351818 6561
9585 9988 84.704025 599940.338879 6561
15387 15485 4.13079 599918.510393 6561
4298 10339 46.309521 599685.951424 6561
3501 6552 90.680267 599665.653183 6561
233 15146 103.322746 599567.029958 6561
12141 12424 36.365627 599520.624533 6561
2004 6786 5.091205 599515.438554 6561
14005 14250 7.407227 599283.954257 6561
16338 17791 46.269512 598535.830051 6561
4568 5962 49.209194 598427.381532 6561
14306 14686 11.262623 598395.768198 6561
280 17932 19.667633 597640.102411 6561
880 12805 33.324707 597635.325875 6561
3224 14204 9.92063 597562.194665 6561
1089 1146 77.688919 597470.252936 6561
8950 11974 31.414351 597174.421252 6561
2673 10091 12.716372 596938.824825 6561
11075 17942 14.408373 596804.702951 6561
2214 2258 4.777543 596628.346651 6561
17418 17853 13.516357 596559.649 6561
7577 7753 24.999737 596421.431681 6561
5572 5793 34.225517 596308.906132 6561
12208 18255 4.538316 596030.673023 6561
4434 16532 1.326361 595738.597595 6561
4461 6965 30.678896 595552.879655 6561
2063 9111 105.253555 594990.477768 6561
4203 4255 18.330017 594974.589769 6561
14807 16460 145.945633 594784.059486 6561
15920 16228 9.882216 594679.8629 6561
1819 1820 170.583008 594675.626295 6561
3414 9111 120.467018 594389.461423 6561
2981 10374 140.14415 594153.585858 6561
5736 6349 22.73151 593613.973319 6561
8247 10669 24.67448 593259.332118 6561
8573 8973 10.963867 593222.789021 6561
7005 15725 47.340214 592552.157665 6561
11228 11408 29.471226 591454.251758 6561
4092 5980 30.188227 591434.05956 6561
4018 4138 9.554546 590760.185116 6561
1183 1438 7.13905 590314.633503 6561
9467 11062 47.450714 590021.169972 6561
1811 12635 17.095428 589491.561107 6561
9102 10130 45.436459 588990.139118 6561
13243 13799 18.387335 588756.730143 6561
15489 15872 11.159058 588604.223013 6561
14652 14902 6.974609 588173.523532 6561
8753 9844 32.960205 587951.514134 6561
844 15071 130.147446 587823.747713 6561
13250 13767 2.361884 587717.729239 6561
9098 11855 29.174999 587621.198929 6561
14358 16259 55.321156 587600.49239 6561
7766 7767 16.753906 587336.935513 6561
14872 16508 2.981778 587322.05225 6561
14792 15582 142.114395 586159.952572 6561
6946 8105 3.696286 586113.005074 6561
2360 4079 4.273972 586015.010731 6561
4198 12671 35.172131 585495.294944 6561
9569 9636 32.014782 585273.704324 6561
15482 15483 19.800049 585233.777927 6561
14791 17089 15.071608 584941.198934 6561
6231 16946 32.633713 584805.182442 6561
11484 15141 117.179817 584527.498327 6561
7008 9139 99.036629 584349.114434 6561
17344 17932 19.667633 584322.984543 6561
15387 17089 17.790247 584022.520253 6561
3678 4239 16.807907 584017.108385 6561
15473 15475 12.18457 583908.495701 6561
1401 16413 10.018522 583904.0 6561
4364 4495 3.083008 583904.0 6561
2284 7248 6.016888 583904.0 6561
8704 14784 41.587585 583904.0 6561
8063 8064 12.18457 583904.0 6561
9502 15684 5.157585 583732.0 6561
485 832 12.382975 583492.675396 6561
3044 6346 9.991933 583432.0 6561
7646 12933 160.578522 583198.44999 6561
16909 17112 7.610471 583073.404268 6561
7122 14186 51.083984 583029.253812 6561
16990 17257 9.535269 582994.904515 6561
4195 15306 6.120805 582897.565782 6561
6373 6551 16.220556 582760.326809 6561
7005 14872 6.633481 582616.973564 6561
3414 12915 40.003513 582305.951643 6561
16110 16529 12.645781 582136.981849 6561
5895 6229 10.228285 582088.420762 6561
11395 12642 40.56617 581609.730139 6561
9585 9650 1.39502 581536.119305 6561
13033 14951 59.97998 581514.511435 6561
10192 14521 138.102142 581219.197704 6561
17061 17173 46.499077 580950.283641 6561
13355 13751 13.95435 580591.619223 6561
1613 3113 50.21582 580471.058615 6561
1932 1961 1.004395 580379.122651 6561
3749 12965 142.920044 580360.804485 6561
3263 16950 17.770546 580239.188889 6561
1723 2006 10.780429 580161.952287 6561
1910 3578 58.338875 579588.047634 6561
694 696 19.799805 579536.039897 6561
3809 11010 12.291525 579456.483141 6561
3884 8584 12.769981 579440.723862 6561
2320 12189 13.479358 579424.464281 6561
17762 17829 19.995897 578485.500674 6561
5527 13270 130.799057 578085.551934 6561
5362 5363 16.753441 577532.896923 6561
3822 3912 12.499814 577487.535891 6561
13221 13424 10.326353 577342.382783 6561
13199 13536 11.567531 577269.750491 6561
12474 12685 12.740037 577105.035132 6561
14544 14595 15.294223 576795.501701 6561
14911 15360 14.277519 576660.972355 6561
6946 6980 31.929449 575638.411357 6561
13020 13324 11.15918 575477.546622 6561
11033 11498 14.677999 575425.600641 6561
13408 16412 93.845421 575349.582799 6561
8283 15425 53.322266 575126.832048 6561
